SITE_NAME,DESCRIPTION,TRAMP_FARM_NAME,DESCRIPTION2,DATE_COLLECTED,LABORATORY_SAMPLE_NUMBER,AG-110M,AM-241,AM-241_chem,C-14,CM-242,CM-243+244,CO-57,CO-58,CO-60,CR-51,CS-134,CS-137,EU-154,EU-155,I-131,K-40,MN-54,NB-95,PU-238,PU-239+240,RU-103,RU-106,SB-124,SB-125,SE-75,ZN-65,ZR-95,C-143,C-14_N,H-3,OBT,PU-241,TC-99,TOTAL_BETA,I-129,SR-90,PO-210,PB-210,NP-237,NP-239,PM-147,TH-228,TH-230,TH-232,U-234,U-235,U-238,CS-137+CS-134,S-35,I-125,P-32
Cardiff,,CD04,UMK-Unpasteurised Milk,2018-04-24,2018216727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16?1.8,NA,<2.4,<2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.1
Cardiff,,CD04,UMK-Unpasteurised Milk,2018-05-02,2018222583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17?1,NA,<3.1,<3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.1
Cardiff,,CD04,UMK-Unpasteurised Milk,2018-06-06,2018223453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24?1.4,NA,<3.4,<3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4?0.39
Cardiff,,CD04,UMK-Unpasteurised Milk,2018-06-26,2018224007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18?5.8,NA,<3.2,<3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.2
Cardiff,,CD04,UMK-Unpasteurised Milk,2018-06-28,2018224067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,<0.004,NA
Cardiff,,CD04,UMK-Unpasteurised Milk,2018-08-01,2018225748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16?0.89,NA,<2.6,<2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cardiff,,CD04,UMK-Unpasteurised Milk,2018-09-05,2018227444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cardiff,,CD04,UMK-Unpasteurised Milk,2018-10-03,2018228661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cardiff,,CD04,UMK-Unpasteurised Milk,2018-10-25,2018228662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Cardiff,,CD14,UMK-Unpasteurised Milk,2018-01-24,2018216345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22?1.2,NA,<2.5,<2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.1
Cardiff,,CD14,UMK-Unpasteurised Milk,2018-03-28,2018218648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23?2.7,NA,<3.2,<3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.1
Cardiff,,CD14,UMK-Unpasteurised Milk,2018-04-03,2018218676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.1,<0.01,NA
Cardiff,,CD14,UMK-Unpasteurised Milk,2018-04-24,2018216725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19?2.4,NA,<2.3,<2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.1
Cardiff,,CD14,UMK-Unpasteurised Milk,2018-05-02,2018222581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15?3.8,NA,<2.2,<2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.1
Cardiff,,CD14,UMK-Unpasteurised Milk,2018-06-06,2018223451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15?3.6,NA,<2.4,<2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.1
Cardiff,,CD14,UMK-Unpasteurised Milk,2018-06-26,2018224004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19?1,NA,<2.4,<2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.2
Cardiff,,CD14,UMK-Unpasteurised Milk,2018-06-27,2018224005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,<0.004,NA
Cardiff,,CROP,BAR - Barley,2018-10-30,2018228836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA
Cardiff,,CROP,POT - Potato,2018-10-30,2018228837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA
Cardiff,East of New Pipeline,,FLE - Flounder (European),2018-05-15,2018222983,<0.28,<0.41,NA,<1,NA,NA,<0.12,<0.38,<0.23,<21,<0.17,<0.22,<0.52,<0.38,ND,110?9.5,<0.17,<1,NA,NA,<1.5,<1.6,<1.3,<0.4,<0.32,<0.6,<1.2,TBA,TBA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cardiff,East of New Pipeline,,FLE - Flounder (European),2018-07-04,2018224205,<0.1,<0.2,NA,<0.33,NA,NA,<0.044,<0.13,<0.085,<3.8,<0.072,0.2?0.082,<0.23,<0.17,ND,110?8.2,<0.088,<0.29,NA,NA,<0.25,<0.59,<0.32,<0.17,<0.11,<0.21,<0.28,TBA,TBA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cardiff,Lavernock Point,,PTV - Common limpet,2018-01-09,2018216183,<0.24,<0.21,NA,<0.67,NA,NA,<0.08,<0.57,<0.16,<20,<0.17,0.25?0.13,<0.48,<0.25,ND,67?6.5,<0.25,<0.87,NA,NA,<0.75,<1.4,<1.2,<0.3,<0.21,<0.4,<0.73,TBA,TBA,31?22,28?20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cardiff,Off Orchard Ledges,,LSD - Lesser spotted dogfish,2018-05-15,2018222984,<0.28,<0.32,NA,<0.75,NA,NA,<0.092,<0.46,<0.18,<28,<0.16,0.33?0.17,<0.5,<0.3,ND,71?7.7,<0.21,<1.8,NA,NA,<1.3,<1.5,<1.8,<0.36,<0.32,<0.68,<0.87,TBA,TBA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derby,,CROP,POT - Potato,2018-08-16,2018227159,<0.098,NA,NA,<0.38,NA,NA,NA,NA,<0.085,NA,<0.076,<0.066,<0.26,<0.26,NA,170?12,NA,<0.15,NA,NA,<0.1,<0.56,NA,<0.15,<0.093,NA,<0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,TBA,NA,NA,NA,NA
Derby,,CROP,WHT - Wheat,2018-09-04,2018226490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,TBA,NA,NA,NA,NA
Devonport,,CROP,CAR - Carrot,2018-08-21,2018226260,<0.05,NA,NA,<0.34,NA,NA,NA,NA,<0.048,NA,<0.042,<0.067,<0.13,<0.21,NA,74?5.1,NA,<0.046,NA,NA,<0.047,<0.38,NA,<0.097,<0.054,NA,<0.077,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devonport,,CROP,OAB - OATSBARLEY,2018-08-21,2018226259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devonport,Lynher Estuary,,SHP - Shrimp/prawn,2018-10-02,2018227985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devonport,Plymouth Sound,,BWR - Ballan wrasse,2018-02-06,2018216442,<0.035,<0.025,NA,<0.11,NA,NA,<0.015,<0.039,<0.022,<1.2,<0.021,0.14?0.045,<0.083,<0.049,ND,130?8.5,<0.031,<0.17,NA,NA,<0.085,<0.19,<0.094,<0.046,<0.035,<0.053,<0.16,TBA,TBA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devonport,Plymouth Sound,,CRE - Edible crab,2018-02-06,2018216441,<0.16,<0.17,NA,<0.46,NA,NA,<0.059,<0.29,<0.094,<17,<0.098,<0.14,<0.28,<0.17,ND,56?5,<0.1,<2.1,NA,NA,<0.8,<0.84,<0.93,<0.18,<0.16,<0.15,<0.69,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devonport,R. Lynher,,MUS - Blue (edible) mussel,2018-02-14,2018216554,<0.23,<0.24,NA,<0.66,NA,NA,<0.1,<0.31,<0.18,<9.8,<0.17,<0.14,<0.51,<0.26,ND,17?4.2,<0.16,<0.98,NA,NA,<0.62,<1.3,<1.1,<0.42,<0.21,<0.63,<0.67,TBA,TBA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,CROP,BAR - Barley,2018-10-10,2018228138,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Drigg,,CROP,POT - Potato,2018-08-16,2018226146,<0.085,NA,TBA,<0.34,NA,NA,NA,NA,<0.062,NA,<0.068,0.29?0.077,<0.25,<0.16,NA,130?9.4,NA,<0.21,TBA,TBA,<0.13,<0.56,NA,<0.14,<0.086,NA,<0.21,TBA,NA,TBA,NA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29?0.077,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,2018-04-03,2018218678,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,18?1.6,NA,<2.2,NA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,2018-06-21,2018223873,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,2018-09-20,2018227736,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV09,UMK-Unpasteurised Milk,2018-04-03,2018218679,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,20?1.6,NA,<2.4,NA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV09,UMK-Unpasteurised Milk,2018-06-21,2018223876,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV09,UMK-Unpasteurised Milk,2018-09-20,2018227739,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dungeness,,CROP,POT - Potato,2018-10-30,2018228838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Dungeness,,CROP,WHT - Wheat,2018-10-30,2018228839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Dungeness,,DU84,UMK-Unpasteurised Milk,2018-04-03,2018218680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13?3.4,NA,<2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.1,NA,NA
Dungeness,,DU84,UMK-Unpasteurised Milk,2018-06-07,2018223461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24?5.1,NA,13?9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Dungeness,,DU84,UMK-Unpasteurised Milk,2018-09-13,2018227663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Dungeness,,DU85,UMK-Unpasteurised Milk,2018-04-03,2018218681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13?3.4,NA,<2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.1,NA,NA
Dungeness,,DU85,UMK-Unpasteurised Milk,2018-06-21,2018223892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27?4.8,NA,10?9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Dungeness,,DU85,UMK-Unpasteurised Milk,2018-09-27,2018227941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Dungeness,PLZ - Fish,,SCE - Escallop,2018-03-28,2018218634,<0.11,<0.13,TBA,<0.33,TBA,TBA,<0.043,<0.16,<0.098,<5.1,<0.075,<0.066,<0.25,<0.14,ND,110?8.2,<0.054,<0.58,TBA,TBA,<0.32,<0.58,<0.4,<0.14,<0.11,<0.25,<0.31,TBA,TBA,<25,<25,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dungeness,PLZ - Fish,,SCR - Spiny spider crab,2018-04-11,2018218971,<0.16,<0.14,NA,<0.48,NA,NA,<0.057,<0.22,<0.11,<7.8,<0.1,<0.094,<0.3,<0.18,ND,66?5.8,<0.1,<1.3,NA,NA,<0.56,<0.92,<0.76,<0.21,<0.17,<0.42,<0.42,NA,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dungeness,PLZ - Fish,,SOL - Sole (Dover sole),2018-03-28,2018218635,<0.083,<0.11,NA,<0.25,NA,NA,<0.031,<0.094,<0.064,<1.8,<0.059,<0.05,<0.19,<0.11,ND,90?6.9,<0.06,<0.2,NA,NA,<0.14,<0.54,<0.22,<0.11,<0.068,<0.2,<0.17,NA,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dungeness,PLZ - Fish,,WHG - Whiting,2018-03-28,2018218633,<0.094,<0.13,NA,<0.31,NA,NA,<0.039,<0.14,<0.061,<5.2,<0.071,0.13?0.063,<0.2,<0.13,ND,92?7,<0.069,<0.43,NA,NA,<0.29,<0.51,<0.33,<0.12,<0.094,<0.11,<0.29,NA,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dungeness,Sea kale (Power Station),,SKL - Sea kale,2018-06-05,2018223348,<0.079,<0.12,NA,<0.27,NA,NA,<0.034,<0.11,<0.067,<4.7,<0.045,<0.037,<0.14,<0.11,ND,80?5.9,<0.047,<0.34,NA,NA,<0.27,<0.4,<0.3,<0.12,<0.084,<0.13,<0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,2018-01-17,2018216269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.031,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,2018-02-07,2018216512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.049,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,2018-03-14,2018218270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.024,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,2018-04-04,2018218773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.04,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,2018-05-09,2018222768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.038,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,2018-06-06,2018223729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,2018-07-11,2018224371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.025,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,2018-08-22,2018226340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,2018-09-05,2018227453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,2018-10-03,2018228033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
East midlands,,EM04,UMK-Unpasteurised Milk,2018-06-06,2018223470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.044,NA,NA,NA
England,,CANTEEN_MEAL_EAST,CANTEEN MEAL,2018-01-01,2018227797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
England,,CANTEEN_MEAL_EAST,CANTEEN MEAL,2018-02-15,2018216634,<0.067,NA,NA,<0.27,NA,NA,NA,NA,<0.042,NA,<0.044,<0.04,<0.13,<0.096,NA,73?5.1,NA,<0.29,NA,NA,<0.27,<0.4,NA,<0.095,<0.083,NA,<0.2,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
England,,CANTEEN_MEAL_EAST,CANTEEN MEAL,2018-04-17,2018219224,<0.1,NA,NA,<0.33,NA,NA,NA,NA,<0.068,NA,<0.076,<0.093,<0.23,<0.14,NA,72?5.7,NA,<0.33,NA,NA,<0.22,<0.65,NA,<0.15,<0.092,NA,<0.33,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
